Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023],Series Name_social,Series Code_social,2021 [YR2021]_social,2022 [YR2022]_social,2023 [YR2023]_social,Series Name_env,Series Code_env,2021 [YR2021]_env,2022 [YR2022]_env,2023 [YR2023]_env,Series Name_stats,Series Code_stats,2021 [YR2021]_stats,2022 [YR2022]_stats,2023 [YR2023]_stats,Country_ID,Name
Middle income,MIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.088527375,8.273289401,5.939477988,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.54418829,71.24818663,..,Forest area (% of land area),AG.LND.FRST.ZS,29.3430035,29.2956739,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,MIC,Middle income
Middle income,MIC,Trade (% of GDP),NE.TRD.GNFS.ZS,49.32219958,52.97742166,48.7948332,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.54418829,71.24818663,..,Forest area (% of land area),AG.LND.FRST.ZS,29.3430035,29.2956739,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,MIC,Middle income
Middle income,MIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.74754305,14.66630875,14.9450609,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.54418829,71.24818663,..,Forest area (% of land area),AG.LND.FRST.ZS,29.3430035,29.2956739,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,MIC,Middle income
North Macedonia,MKD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,40644755428,41766097145,42631803831,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.24634146,74.42487805,..,Forest area (% of land area),AG.LND.FRST.ZS,39.71015067,39.71015067,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,52.10215833,58.57439167,56.94719167,MKD,North Macedonia
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.230749121,14.20471732,9.361872498,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.24634146,74.42487805,..,Forest area (% of land area),AG.LND.FRST.ZS,39.71015067,39.71015067,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,52.10215833,58.57439167,56.94719167,MKD,North Macedonia
North Macedonia,MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,146.7214115,166.1473574,148.6715963,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.24634146,74.42487805,..,Forest area (% of land area),AG.LND.FRST.ZS,39.71015067,39.71015067,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,52.10215833,58.57439167,56.94719167,MKD,North Macedonia
North Macedonia,MKD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.83066578,15.02210557,14.92435061,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.24634146,74.42487805,..,Forest area (% of land area),AG.LND.FRST.ZS,39.71015067,39.71015067,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,52.10215833,58.57439167,56.94719167,MKD,North Macedonia
Mali,MLI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,52560164128,54386604450,56919266789,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.941,59.417,..,Forest area (% of land area),AG.LND.FRST.ZS,10.89666363,10.89666363,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675,623.7597009,606.5697502,MLI,Mali
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.925602831,9.621476085,2.058802283,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.941,59.417,..,Forest area (% of land area),AG.LND.FRST.ZS,10.89666363,10.89666363,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675,623.7597009,606.5697502,MLI,Mali
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,67.20667785,73.4634225,69.39092843,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.941,59.417,..,Forest area (% of land area),AG.LND.FRST.ZS,10.89666363,10.89666363,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675,623.7597009,606.5697502,MLI,Mali
Mali,MLI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.24877359,17.11924476,17.50931466,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.941,59.417,..,Forest area (% of land area),AG.LND.FRST.ZS,10.89666363,10.89666363,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675,623.7597009,606.5697502,MLI,Mali
Malta,MLT,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,29399590301,30619050855,32915024198,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.50731707,82.7,..,Forest area (% of land area),AG.LND.FRST.ZS,1.4375,1.4375,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,MLT,Malta
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.497892179,6.153756219,5.09396759,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.50731707,82.7,..,Forest area (% of land area),AG.LND.FRST.ZS,1.4375,1.4375,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,MLT,Malta
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,220.6499332,243.6743299,227.4534892,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.50731707,82.7,..,Forest area (% of land area),AG.LND.FRST.ZS,1.4375,1.4375,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,MLT,Malta
Malta,MLT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.33201195,17.40190275,16.57012332,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.50731707,82.7,..,Forest area (% of land area),AG.LND.FRST.ZS,1.4375,1.4375,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139,0.949623753,0.924839558,MLT,Malta
Myanmar,MMR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.76462E+11,2.87624E+11,2.90381E+11,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.672,67.256,..,Forest area (% of land area),AG.LND.FRST.ZS,43.29014663,42.84626228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1615.366667,1932.543333,2100,MMR,Myanmar
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.672,67.256,..,Forest area (% of land area),AG.LND.FRST.ZS,43.29014663,42.84626228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1615.366667,1932.543333,2100,MMR,Myanmar
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.672,67.256,..,Forest area (% of land area),AG.LND.FRST.ZS,43.29014663,42.84626228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1615.366667,1932.543333,2100,MMR,Myanmar
Myanmar,MMR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.672,67.256,..,Forest area (% of land area),AG.LND.FRST.ZS,43.29014663,42.84626228,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1615.366667,1932.543333,2100,MMR,Myanmar
Middle East & North Africa (excluding high income),MNA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5.22707E+12,5.46727E+12,5.64668E+12,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.82242039,72.21038363,..,Forest area (% of land area),AG.LND.FRST.ZS,2.501107524,2.505007817,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,MNA,Middle East & North Africa (excluding high income)
Middle East & North Africa (excluding high income),MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.214049405,6.657042028,6.091141525,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.82242039,72.21038363,..,Forest area (% of land area),AG.LND.FRST.ZS,2.501107524,2.505007817,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,MNA,Middle East & North Africa (excluding high income)
Middle East & North Africa (excluding high income),MNA,Trade (% of GDP),NE.TRD.GNFS.ZS,54.51499277,63.64503137,61.69212239,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.82242039,72.21038363,..,Forest area (% of land area),AG.LND.FRST.ZS,2.501107524,2.505007817,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,MNA,Middle East & North Africa (excluding high income)
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.27899568,13.16053566,14.0982737,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.82242039,72.21038363,..,Forest area (% of land area),AG.LND.FRST.ZS,2.501107524,2.505007817,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,MNA,Middle East & North Africa (excluding high income)
Montenegro,MNE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,14889931504,15843881816,16848019125,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.82439024,76.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,61.48698885,61.48698885,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845376564,0.950915534,0.924709623,MNE,Montenegro
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.410801984,13.04030363,8.584769105,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.82439024,76.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,61.48698885,61.48698885,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845376564,0.950915534,0.924709623,MNE,Montenegro
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,105.0299932,125.8986046,118.542754,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.82439024,76.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,61.48698885,61.48698885,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845376564,0.950915534,0.924709623,MNE,Montenegro
Montenegro,MNE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.70936705,17.85583703,17.90380427,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.82439024,76.18780488,..,Forest area (% of land area),AG.LND.FRST.ZS,61.48698885,61.48698885,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845376564,0.950915534,0.924709623,MNE,Montenegro
Mongolia,MNG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,50053145882,52572175378,56474141516,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.975,72.667,..,Forest area (% of land area),AG.LND.FRST.ZS,9.09894466,9.098233215,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2849.288615,3140.677884,3465.736536,MNG,Mongolia
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.352812434,15.14795609,10.34758313,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.975,72.667,..,Forest area (% of land area),AG.LND.FRST.ZS,9.09894466,9.098233215,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2849.288615,3140.677884,3465.736536,MNG,Mongolia
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,119.0980784,136.3279299,142.8642466,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.975,72.667,..,Forest area (% of land area),AG.LND.FRST.ZS,9.09894466,9.098233215,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2849.288615,3140.677884,3465.736536,MNG,Mongolia
Mongolia,MNG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.91273652,13.91869838,13.00638528,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.975,72.667,..,Forest area (% of land area),AG.LND.FRST.ZS,9.09894466,9.098233215,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2849.288615,3140.677884,3465.736536,MNG,Mongolia
Northern Mariana Islands,MNP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,Forest area (% of land area),AG.LND.FRST.ZS,52.95652174,52.95652174,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,MNP,Northern Mariana Islands
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,Forest area (% of land area),AG.LND.FRST.ZS,52.95652174,52.95652174,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,MNP,Northern Mariana Islands
Northern Mariana Islands,MNP,Trade (% of GDP),NE.TRD.GNFS.ZS,78.88402626,93.15693431,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,Forest area (% of land area),AG.LND.FRST.ZS,52.95652174,52.95652174,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,MNP,Northern Mariana Islands
Northern Mariana Islands,MNP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,Forest area (% of land area),AG.LND.FRST.ZS,52.95652174,52.95652174,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,MNP,Northern Mariana Islands
Mozambique,MOZ,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,46205728911,48222355191,50844136708,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.325,59.625,..,Forest area (% of land area),AG.LND.FRST.ZS,46.41217312,46.11933111,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,65.465,63.85083333,63.88583333,MOZ,Mozambique
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.40847653,10.27940181,7.126974821,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.325,59.625,..,Forest area (% of land area),AG.LND.FRST.ZS,46.41217312,46.11933111,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,65.465,63.85083333,63.88583333,MOZ,Mozambique
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,112.0789645,135.2795784,105.6275036,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.325,59.625,..,Forest area (% of land area),AG.LND.FRST.ZS,46.41217312,46.11933111,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,65.465,63.85083333,63.88583333,MOZ,Mozambique
Mozambique,MOZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.7299196,16.4981779,17.18458553,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.325,59.625,..,Forest area (% of land area),AG.LND.FRST.ZS,46.41217312,46.11933111,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,65.465,63.85083333,63.88583333,MOZ,Mozambique
Mauritania,MRT,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,27635403695,29513507140,31434006298,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.364,64.691,..,Forest area (% of land area),AG.LND.FRST.ZS,0.298211604,0.292896963,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,36.06333333,36.935,36.48916667,MRT,Mauritania
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.565164847,9.525266286,4.953050345,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.364,64.691,..,Forest area (% of land area),AG.LND.FRST.ZS,0.298211604,0.292896963,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,36.06333333,36.935,36.48916667,MRT,Mauritania
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,88.30687376,102.0258991,91.47057159,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.364,64.691,..,Forest area (% of land area),AG.LND.FRST.ZS,0.298211604,0.292896963,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,36.06333333,36.935,36.48916667,MRT,Mauritania
Mauritania,MRT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.96953957,16.8008362,17.17237156,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.364,64.691,..,Forest area (% of land area),AG.LND.FRST.ZS,0.298211604,0.292896963,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,36.06333333,36.935,36.48916667,MRT,Mauritania
Mauritius,MUS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,28793361693,31350179155,33531614722,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.6802439,73.51463415,..,Forest area (% of land area),AG.LND.FRST.ZS,19.43415123,19.45418127,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,41.69213333,44.182775,45.267225,MUS,Mauritius
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.028528882,10.77375122,7.052982385,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.6802439,73.51463415,..,Forest area (% of land area),AG.LND.FRST.ZS,19.43415123,19.45418127,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,41.69213333,44.182775,45.267225,MUS,Mauritius
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,98.00002924,118.3398285,107.9038552,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.6802439,73.51463415,..,Forest area (% of land area),AG.LND.FRST.ZS,19.43415123,19.45418127,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,41.69213333,44.182775,45.267225,MUS,Mauritius
Mauritius,MUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,17.23220421,15.95534967,13.84471963,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.6802439,73.51463415,..,Forest area (% of land area),AG.LND.FRST.ZS,19.43415123,19.45418127,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,41.69213333,44.182775,45.267225,MUS,Mauritius
Malawi,MWI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,33831623933,34143252120,34789398822,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.904,62.898,..,Forest area (% of land area),AG.LND.FRST.ZS,23.33156555,22.88608401,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,805.8996501,949.0390167,1161.094367,MWI,Malawi
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.330144108,20.95396973,28.78974282,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.904,62.898,..,Forest area (% of land area),AG.LND.FRST.ZS,23.33156555,22.88608401,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,805.8996501,949.0390167,1161.094367,MWI,Malawi
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.904,62.898,..,Forest area (% of land area),AG.LND.FRST.ZS,23.33156555,22.88608401,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,805.8996501,949.0390167,1161.094367,MWI,Malawi
Malawi,MWI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.904,62.898,..,Forest area (% of land area),AG.LND.FRST.ZS,23.33156555,22.88608401,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,805.8996501,949.0390167,1161.094367,MWI,Malawi
Malaysia,MYS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.0224E+12,1.113E+12,1.15257E+12,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.884,76.26,..,Forest area (% of land area),AG.LND.FRST.ZS,58.02431898,57.87167859,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.143297598,4.401076345,4.560623432,MYS,Malaysia
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.477102415,3.378698625,2.488865601,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.884,76.26,..,Forest area (% of land area),AG.LND.FRST.ZS,58.02431898,57.87167859,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.143297598,4.401076345,4.560623432,MYS,Malaysia
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,134.0359947,146.5054183,132.0643073,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.884,76.26,..,Forest area (% of land area),AG.LND.FRST.ZS,58.02431898,57.87167859,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.143297598,4.401076345,4.560623432,MYS,Malaysia
Malaysia,MYS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.63688126,11.58770183,11.94926963,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.884,76.26,..,Forest area (% of land area),AG.LND.FRST.ZS,58.02431898,57.87167859,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.143297598,4.401076345,4.560623432,MYS,Malaysia
North America,NAC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.58495E+13,2.65275E+13,2.72565E+13,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.87266402,77.83876527,..,Forest area (% of land area),AG.LND.FRST.ZS,36.61244105,36.61037918,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,NAC,North America
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.046526024,7.402800487,3.997669991,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.87266402,77.83876527,..,Forest area (% of land area),AG.LND.FRST.ZS,36.61244105,36.61037918,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,NAC,North America
North America,NAC,Trade (% of GDP),NE.TRD.GNFS.ZS,28.40511511,30.3787157,28.52649426,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.87266402,77.83876527,..,Forest area (% of land area),AG.LND.FRST.ZS,36.61244105,36.61037918,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,NAC,North America
North America,NAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.81414578,14.24858458,13.99093002,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.87266402,77.83876527,..,Forest area (% of land area),AG.LND.FRST.ZS,36.61244105,36.61037918,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,NAC,North America
Namibia,NAM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,27287889638,28747700069,29943600297,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.269,58.059,..,Forest area (% of land area),AG.LND.FRST.ZS,7.977614206,7.891362703,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,14.778675,16.35585833,18.44630833,NAM,Namibia
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.616905301,6.081281141,5.879934633,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.269,58.059,..,Forest area (% of land area),AG.LND.FRST.ZS,7.977614206,7.891362703,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,14.778675,16.35585833,18.44630833,NAM,Namibia
Namibia,NAM,Trade (% of GDP),NE.TRD.GNFS.ZS,83.54430309,99.10815987,109.6104723,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.269,58.059,..,Forest area (% of land area),AG.LND.FRST.ZS,7.977614206,7.891362703,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,14.778675,16.35585833,18.44630833,NAM,Namibia
Namibia,NAM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,25.05291241,23.01095454,21.77665144,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.269,58.059,..,Forest area (% of land area),AG.LND.FRST.ZS,7.977614206,7.891362703,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,14.778675,16.35585833,18.44630833,NAM,Namibia
New Caledonia,NCL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.12734146,80.98207317,..,Forest area (% of land area),AG.LND.FRST.ZS,45.8380744,45.83260394,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,100.8802226,113.4743672,110.3471713,NCL,New Caledonia
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.12734146,80.98207317,..,Forest area (% of land area),AG.LND.FRST.ZS,45.8380744,45.83260394,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,100.8802226,113.4743672,110.3471713,NCL,New Caledonia
New Caledonia,NCL,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.12734146,80.98207317,..,Forest area (% of land area),AG.LND.FRST.ZS,45.8380744,45.83260394,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,100.8802226,113.4743672,110.3471713,NCL,New Caledonia
New Caledonia,NCL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.12734146,80.98207317,..,Forest area (% of land area),AG.LND.FRST.ZS,45.8380744,45.83260394,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,100.8802226,113.4743672,110.3471713,NCL,New Caledonia
Niger,NER,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,38850574078,43473792393,44560637203,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.576,62.08,..,Forest area (% of land area),AG.LND.FRST.ZS,0.842567301,0.832762296,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675,623.7597009,606.5697502,NER,Niger
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.837868028,4.226217919,3.700973164,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.576,62.08,..,Forest area (% of land area),AG.LND.FRST.ZS,0.842567301,0.832762296,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675,623.7597009,606.5697502,NER,Niger
Niger,NER,Trade (% of GDP),NE.TRD.GNFS.ZS,37.01589355,31.33251371,30.42050578,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.576,62.08,..,Forest area (% of land area),AG.LND.FRST.ZS,0.842567301,0.832762296,..,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675,623.7597009,606.5697502,NER,Niger
